highway,osmid,x,y,geometry,elevation
,5366823884,-117.70714,34.100846000000004,POINT (-117.70714 34.100846),378.8604431152344
,5366823885,-117.7070038,34.100846000000004,POINT (-117.7070038 34.100846),378.4808044433594
,5366823887,-117.7068993,34.101122700000005,POINT (-117.7068993 34.1011227),380.8034973144531
,5366823888,-117.70700330000001,34.1010098,POINT (-117.7070033 34.1010098),379.0635986328125
,5366823889,-117.70696310000001,34.1010105,POINT (-117.7069631 34.1010105),379.3651428222656
,5366823891,-117.7055466,34.1008341,POINT (-117.7055466 34.1008341),379.5472106933594
,5366823892,-117.7058584,34.100745,POINT (-117.7058584 34.100745),377.8757019042969
,5366823893,-117.70586000000002,34.1006295,POINT (-117.70586 34.1006295),377.6494750976562
,5365357523,-117.7062045,34.1028959,POINT (-117.7062045 34.1028959),386.3929748535156
,5365357526,-117.70636940000001,34.1028993,POINT (-117.7063694 34.1028993),386.3859558105469
,5365357531,-117.70658799999998,34.102784899999996,POINT (-117.706588 34.1027849),385.4801330566406
,5365357532,-117.706069,34.102991100000004,POINT (-117.706069 34.1029911),386.7065734863281
,5366823907,-117.7061045,34.09984,POINT (-117.7061045 34.09984),377.2937927246094
,5366823909,-117.70707979999999,34.0999114,POINT (-117.7070798 34.0999114),374.9204406738281
,5366823912,-117.70726979999999,34.1004434,POINT (-117.7072698 34.1004434),377.1672973632812
,5366823915,-117.7080402,34.1004796,POINT (-117.7080402 34.1004796),377.0289306640625
,5366823917,-117.70808090000001,34.1006005,POINT (-117.7080809 34.1006005),378.1627502441406
,5366823918,-117.7080781,34.1009601,POINT (-117.7080781 34.1009601),378.838134765625
stop,390038554,-117.71108909999998,34.0966474,POINT (-117.7110891 34.0966474),361.2947692871094
,390036548,-117.70899920000001,34.1025571,POINT (-117.7089992 34.1025571),381.3223571777344
,6062834783,-117.70371019999999,34.1025076,POINT (-117.7037102 34.1025076),386.2944641113281
,6062834784,-117.70370420000002,34.1025897,POINT (-117.7037042 34.1025897),386.4229125976562
,122977382,-117.7156665,34.09468629999999,POINT (-117.7156665 34.0946863),353.4431762695312
,390036637,-117.7071409,34.100530600000006,POINT (-117.7071409 34.1005306),378.5106506347656
,5366824689,-117.7087068,34.104843599999995,POINT (-117.7087068 34.1048436),389.2560729980469
,122627266,-117.7070335,34.0962098,POINT (-117.7070335 34.0962098),362.4127502441406
,390036688,-117.7072023,34.1025643,POINT (-117.7072023 34.1025643),384.1433410644531
,5366824696,-117.7079618,34.104146500000006,POINT (-117.7079618 34.1041465),387.6687927246094
,6062847185,-117.7036999,34.103483700000005,POINT (-117.7036999 34.1034837),389.7705078125
,6062847190,-117.7037034,34.1027622,POINT (-117.7037034 34.1027622),387.1390380859375
,5366824698,-117.7083918,34.104483,POINT (-117.7083918 34.104483),388.2305603027344
,4829437156,-117.70589129999999,34.1060701,POINT (-117.7058913 34.1060701),396.9024963378906
,4829437157,-117.70579340000002,34.1062495,POINT (-117.7057934 34.1062495),397.6217651367188
,5152734438,-117.71384240000002,34.09908660000001,POINT (-117.7138424 34.0990866),369.3425598144531
,5152734439,-117.71383259999999,34.0976246,POINT (-117.7138326 34.0976246),365.086181640625
,4829437159,-117.70578359999999,34.106672499999995,POINT (-117.7057836 34.1066725),399.46826171875
,5152734441,-117.7148017,34.0984214,POINT (-117.7148017 34.0984214),366.4724426269531
,5152734442,-117.7147999,34.0976222,POINT (-117.7147999 34.0976222),363.9950561523438
,5152734443,-117.71481259999999,34.0995723,POINT (-117.7148126 34.0995723),367.6796569824219
,1594215659,-117.7111066,34.0957254,POINT (-117.7111066 34.0957254),359.0125427246094
,122612973,-117.7149301,34.1033693,POINT (-117.7149301 34.1033693),379.5146179199219
,5152734444,-117.7138379,34.098418,POINT (-117.7138379 34.098418),366.8797912597656
stop,122612975,-117.713187,34.10336029999999,POINT (-117.713187 34.1033603),380.3418579101562
,5152734446,-117.7144084,34.0976232,POINT (-117.7144084 34.0976232),364.3609313964844
,5152734447,-117.71480030000001,34.097810700000004,POINT (-117.7148003 34.0978107),365.0195922851562
,5152734445,-117.71441680000001,34.0984201,POINT (-117.7144168 34.0984201),366.5473327636719
,5152734449,-117.7138338,34.097805799999996,POINT (-117.7138338 34.0978058),366.0126037597656
stop,122612978,-117.7115009,34.103371700000004,POINT (-117.7115009 34.1033717),382.0210571289062
,5152734451,-117.7131845,34.09762620000001,POINT (-117.7131845 34.0976262),365.5630493164062
,5152734452,-117.7131878,34.0990741,POINT (-117.7131878 34.0990741),370.7401123046875
,5152734453,-117.7130166,34.0984194,POINT (-117.7130166 34.0984194),367.7989501953125
,5152734450,-117.7131862,34.0978052,POINT (-117.7131862 34.0978052),366.3963928222656
,5152734448,-117.7144104,34.09780870000001,POINT (-117.7144104 34.0978087),365.5025329589844
,5152734457,-117.71262949999999,34.0982528,POINT (-117.7126295 34.0982528),367.6749572753906
,5366824704,-117.7075125,34.104524100000006,POINT (-117.7075125 34.1045241),389.1668090820312
,5152734460,-117.7126317,34.098575,POINT (-117.7126317 34.098575),368.5971374511719
,5152734461,-117.7148039,34.098654499999995,POINT (-117.7148039 34.0986545),366.435546875
,5152734462,-117.71383940000001,34.0986461,POINT (-117.7138394 34.0986461),367.4901428222656
,5152734463,-117.71318729999999,34.098645,POINT (-117.7131873 34.098645),367.9720764160156
,5152734464,-117.71263219999999,34.098645,POINT (-117.7126322 34.098645),368.808837890625
,5152734465,-117.7144172,34.0986511,POINT (-117.7144172 34.0986511),366.9627685546875
,4602674432,-117.7055634,34.1049424,POINT (-117.7055634 34.1049424),394.3660278320312
,5152734467,-117.7144355,34.098981200000004,POINT (-117.7144355 34.0989812),368.858642578125
,4602674435,-117.705666,34.1051383,POINT (-117.705666 34.1051383),395.3863220214844
,5366824705,-117.70762409999999,34.1045236,POINT (-117.7076241 34.1045236),389.147705078125
,5366824706,-117.70754409999999,34.104552399999996,POINT (-117.7075441 34.1045524),389.712646484375
,5366824707,-117.7075434,34.104524,POINT (-117.7075434 34.104524),389.1265258789062
,1594215697,-117.70932920000001,34.101426000000004,POINT (-117.7093292 34.101426),377.1893615722656
,5366824710,-117.7074639,34.104463,POINT (-117.7074639 34.104463),388.60986328125
,5366824711,-117.7074631,34.104405799999995,POINT (-117.7074631 34.1044058),388.7220458984375
,5257160033,-117.7112716,34.1062162,POINT (-117.7112716 34.1062162),391.2779846191406
,5257160034,-117.71127759999999,34.105965399999995,POINT (-117.7112776 34.1059654),391.3357849121094
,3701747043,-117.7139111,34.1044011,POINT (-117.7139111 34.1044011),383.1044006347656
,5257160036,-117.71111,34.10596279999999,POINT (-117.71111 34.1059628),391.472412109375
,3701747045,-117.7139119,34.104619899999996,POINT (-117.7139119 34.1046199),384.0518188476562
,5257160038,-117.71094699999999,34.1059608,POINT (-117.710947 34.1059608),391.4408874511719
,5257160037,-117.71094640000001,34.1062111,POINT (-117.7109464 34.1062111),391.4439697265625
stop,123250024,-117.71317720000002,34.1016404,POINT (-117.7131772 34.1016404),375.1439514160156
,5257160035,-117.7111047,34.1062136,POINT (-117.7111047 34.1062136),391.4421691894531
,3701747050,-117.7139139,34.105171999999996,POINT (-117.7139139 34.105172),385.1254272460938
,5257160042,-117.71058300000001,34.10620479999999,POINT (-117.710583 34.1062048),392.2337951660156
,3701747052,-117.71391470000002,34.1053921,POINT (-117.7139147 34.1053921),386.2293090820312
,5257160044,-117.7103443,34.1062003,POINT (-117.7103443 34.1062003),392.6286010742188
,5257160046,-117.7079293,34.105548799999994,POINT (-117.7079293 34.1055488),393.1513061523438
,5257160047,-117.7085922,34.1055576,POINT (-117.7085922 34.1055576),391.9895935058594
,5257160048,-117.70924640000001,34.1055633,POINT (-117.7092464 34.1055633),391.462158203125
,5257160043,-117.7105736,34.1067217,POINT (-117.7105736 34.1067217),394.2377319335938
,5257160045,-117.7103362,34.1067206,POINT (-117.7103362 34.1067206),394.3904724121094
,5257160049,-117.71149950000002,34.1059302,POINT (-117.7114995 34.1059302),390.4738159179688
,5257160050,-117.7115156,34.105610999999996,POINT (-117.7115156 34.105611),389.0553283691406
,5257160054,-117.71137479999999,34.1054911,POINT (-117.7113748 34.1054911),388.4587707519531
,5257160058,-117.71167779999999,34.105507700000004,POINT (-117.7116778 34.1055077),388.0253295898438
,5257160060,-117.7130498,34.1063783,POINT (-117.7130498 34.1063783),390.1700439453125
,5257160063,-117.7131061,34.105834200000004,POINT (-117.7131061 34.1058342),388.0446472167969
,5257160067,-117.71135459999998,34.106355,POINT (-117.7113546 34.106355),391.1878662109375
,5257160073,-117.7113922,34.1066193,POINT (-117.7113922 34.1066193),392.8806762695312
,3695834506,-117.7030676,34.0987426,POINT (-117.7030676 34.0987426),373.6152954101562
,3695834510,-117.7042483,34.099566700000004,POINT (-117.7042483 34.0995667),375.4700317382812
,5257160080,-117.7116403,34.1066992,POINT (-117.7116403 34.1066992),392.7739868164062
,5257160084,-117.7115156,34.1065949,POINT (-117.7115156 34.1065949),392.8193359375
,5257160094,-117.71167120000001,34.1062407,POINT (-117.7116712 34.1062407),390.3512268066406
,5257160097,-117.71291740000001,34.1063765,POINT (-117.7129174 34.1063765),390.2973327636719
,5257160098,-117.7129281,34.10583270000001,POINT (-117.7129281 34.1058327),388.4675598144531
,5257160100,-117.71292140000001,34.106111799999994,POINT (-117.7129214 34.1061118),390.355224609375
,5257160101,-117.7131031,34.1061107,POINT (-117.7131031 34.1061107),389.09130859375
,5365355987,-117.7104614,34.106015299999996,POINT (-117.7104614 34.1060153),391.8667297363281
,5365355989,-117.7104568,34.106148299999994,POINT (-117.7104568 34.1061483),392.3438110351562
,5365356001,-117.7105447,34.1060838,POINT (-117.7105447 34.1060838),391.9873657226562
,5368522214,-117.70917630000001,34.1059485,POINT (-117.7091763 34.1059485),392.9605102539062
,5368522215,-117.7091816,34.10556270000001,POINT (-117.7091816 34.1055627),392.5572204589844
,5365356007,-117.71075490000001,34.1059589,POINT (-117.7107549 34.1059589),391.3384704589844
,5365356009,-117.71058810000001,34.1059581,POINT (-117.7105881 34.1059581),391.5855407714844
,5365356006,-117.7106271,34.106084,POINT (-117.7106271 34.106084),391.685546875
,5365356011,-117.71047320000001,34.1055726,POINT (-117.7104732 34.1055726),390.2557983398438
,5365356012,-117.7103494,34.105956799999994,POINT (-117.7103494 34.1059568),391.9613037109375
,5368522216,-117.70562520000001,34.1050402,POINT (-117.7056252 34.1050402),395.0296936035156
,5365356014,-117.71034679999998,34.1060787,POINT (-117.7103468 34.1060787),392.260986328125
,5365356015,-117.71017920000001,34.106197200000004,POINT (-117.7101792 34.1061972),392.8392944335938
,5365356016,-117.71038490000002,34.1060793,POINT (-117.7103849 34.1060793),392.2344055175781
,5365356008,-117.7104545,34.1062024,POINT (-117.7104545 34.1062024),392.4735717773438
,5258511885,-117.70934220000001,34.1040158,POINT (-117.7093422 34.1040158),386.3665161132812
,5258511888,-117.70838059999998,34.1040724,POINT (-117.7083806 34.1040724),387.085693359375
,5258511889,-117.70838,34.1041158,POINT (-117.70838 34.1041158),387.1847534179688
,5258511891,-117.709056,34.1043789,POINT (-117.709056 34.1043789),387.6350708007812
stop,122641947,-117.71492490000001,34.0996602,POINT (-117.7149249 34.0996602),367.5842590332031
stop,122641950,-117.71666100000002,34.099653499999995,POINT (-117.716661 34.0996535),366.2480163574219
,123250221,-117.7094831,34.1015891,POINT (-117.7094831 34.1015891),377.6189880371094
,5257213508,-117.7100858,34.1053165,POINT (-117.7100858 34.1053165),389.5776977539062
,5257213509,-117.71010190000001,34.1045175,POINT (-117.7101019 34.1045175),387.342529296875
,5257213511,-117.711148,34.1044531,POINT (-117.711148 34.1044531),385.7713012695312
,5257213512,-117.71150420000001,34.104450899999996,POINT (-117.7115042 34.1044509),385.2258911132812
,5257213513,-117.71065990000001,34.1045258,POINT (-117.7106599 34.1045258),386.6579284667969
,5366824522,-117.708184,34.100962100000004,POINT (-117.708184 34.1009621),377.8802185058594
,5257213514,-117.7106598,34.1046552,POINT (-117.7106598 34.1046552),387.8475036621094
,5257213516,-117.71010840000001,34.1038846,POINT (-117.7101084 34.1038846),385.1474914550781
,5257213517,-117.70980949999999,34.103880100000005,POINT (-117.7098095 34.1038801),385.2202453613281
,5366824526,-117.7092031,34.1017622,POINT (-117.7092031 34.1017622),378.446044921875
,5257213519,-117.70943670000001,34.1037691,POINT (-117.7094367 34.1037691),384.9431762695312
,5259501131,-117.70452179999998,34.1044674,POINT (-117.7045218 34.1044674),392.5628662109375
,5366824529,-117.7093179,34.1016638,POINT (-117.7093179 34.1016638),378.2855834960938
,5366824531,-117.7088767,34.1021835,POINT (-117.7088767 34.1021835),381.4635314941406
,5366824532,-117.70918219999999,34.1021868,POINT (-117.7091822 34.1021868),380.6225280761719
,5366824534,-117.7091916,34.1022934,POINT (-117.7091916 34.1022934),381.0596923828125
,5366824535,-117.70918329999999,34.1020964,POINT (-117.7091833 34.1020964),380.0573425292969
,5366824537,-117.70803909999998,34.10224829999999,POINT (-117.7080391 34.1022483),382.0543212890625
,5366824538,-117.7079101,34.1022471,POINT (-117.7079101 34.1022471),382.7344055175781
,5366824539,-117.7079334,34.1023585,POINT (-117.7079334 34.1023585),383.0600280761719
,5366824540,-117.7080365,34.1023592,POINT (-117.7080365 34.1023592),382.3971252441406
,5366824541,-117.7081633,34.102366499999995,POINT (-117.7081633 34.1023665),382.0829162597656
,5366824542,-117.70803640000001,34.1023652,POINT (-117.7080364 34.1023652),382.397705078125
,5366824543,-117.710378,34.102508799999995,POINT (-117.710378 34.1025088),380.2616271972656
,5366824544,-117.71038200000001,34.10221729999999,POINT (-117.710382 34.1022173),379.0687866210938
,5366824545,-117.71318219999999,34.10263079999999,POINT (-117.7131822 34.1026308),377.8730163574219
,5366824556,-117.71269960000001,34.1029002,POINT (-117.7126996 34.1029002),379.12744140625
,5366824557,-117.71269869999999,34.102580200000006,POINT (-117.7126987 34.1025802),378.4927673339844
,5366824558,-117.7126142,34.1029002,POINT (-117.7126142 34.1029002),379.0921325683594
,5366824559,-117.7126118,34.1025817,POINT (-117.7126118 34.1025817),378.5070190429688
,5366824560,-117.7125815,34.1029226,POINT (-117.7125815 34.1029226),379.1746826171875
,5366824561,-117.71257920000001,34.1030085,POINT (-117.7125792 34.1030085),379.3573913574219
,5366824562,-117.71261340000001,34.1030355,POINT (-117.7126134 34.1030355),379.4281616210938
,123418227,-117.70700729999999,34.0950044,POINT (-117.7070073 34.0950044),359.3745727539062
,5366824564,-117.71273229999998,34.1030091,POINT (-117.7127323 34.1030091),379.3757629394531
,123418228,-117.7070622,34.0978787,POINT (-117.7070622 34.0978787),367.64892578125
,123418229,-117.7070757,34.0996156,POINT (-117.7070757 34.0996156),373.8092346191406
,5366824563,-117.7127004,34.1030369,POINT (-117.7127004 34.1030369),379.4655456542969
,123418231,-117.7070998,34.102645,POINT (-117.7070998 34.102645),384.3657531738281
,5366824569,-117.71217920000001,34.1030086,POINT (-117.7121792 34.1030086),380.7214965820312
,5366824565,-117.7127354,34.1029226,POINT (-117.7127354 34.1029226),379.1712646484375
,5366824570,-117.71310890000001,34.1030104,POINT (-117.7131089 34.1030104),379.27978515625
,5366824572,-117.71265590000002,34.1031664,POINT (-117.7126559 34.1031664),379.8360595703125
,5366824573,-117.71265509999999,34.1033639,POINT (-117.7126551 34.1033639),380.8318786621094
,5366824574,-117.71232240000002,34.1025643,POINT (-117.7123224 34.1025643),377.3773498535156
,123211391,-117.71318909999998,34.1061861,POINT (-117.7131891 34.1061861),389.1028137207031
,5366824571,-117.7131108,34.1029224,POINT (-117.7131108 34.1029224),379.0489807128906
,123211393,-117.71427460000001,34.1061865,POINT (-117.7142746 34.1061865),389.1556701660156
stop,647061122,-117.71270430000001,34.0976274,POINT (-117.7127043 34.0976274),365.365234375
,123211395,-117.714277,34.1053912,POINT (-117.714277 34.1053912),386.2556762695312
,5366824581,-117.71181979999999,34.1025109,POINT (-117.7118198 34.1025109),379.7410278320312
,5366824584,-117.7116074,34.1025659,POINT (-117.7116074 34.1025659),379.7034912109375
,5366824585,-117.71181979999999,34.1026711,POINT (-117.7118198 34.1026711),379.9537048339844
,5366824587,-117.71167720000001,34.1028979,POINT (-117.7116772 34.1028979),380.5243225097656
,5366824589,-117.7115783,34.1027817,POINT (-117.7115783 34.1027817),380.4085083007812
,5366824591,-117.7116149,34.102562899999995,POINT (-117.7116149 34.1025629),379.6968383789062
,5366824592,-117.71232260000001,34.1022344,POINT (-117.7123226 34.1022344),377.3650512695312
stop,123543185,-117.7165351,34.0986414,POINT (-117.7165351 34.0986414),363.72119140625
,5259515539,-117.7093173,34.10656029999999,POINT (-117.7093173 34.1065603),394.1791687011719
,5259515540,-117.70722649999999,34.106151000000004,POINT (-117.7072265 34.106151),395.6949157714844
,5366824597,-117.70913870000001,34.1011539,POINT (-117.7091387 34.1011539),377.2329711914062
,5259515541,-117.70793059999998,34.106545600000004,POINT (-117.7079306 34.1065456),394.6171875
,5259515542,-117.7079307,34.106157399999994,POINT (-117.7079307 34.1061574),394.2469482421875
,5259515544,-117.70851540000001,34.1061636,POINT (-117.7085154 34.1061636),393.9261169433594
,5259515543,-117.70851129999998,34.1065518,POINT (-117.7085113 34.1065518),394.3844299316406
,5259515546,-117.7086521,34.106165399999995,POINT (-117.7086521 34.1061654),393.7566833496094
,5259515545,-117.70864540000001,34.1065532,POINT (-117.7086454 34.1065532),394.4713745117188
,1337904796,-117.7108741,34.1054489,POINT (-117.7108741 34.1054489),389.2302856445312
,5366824605,-117.7080662,34.10137279999999,POINT (-117.7080662 34.1013728),379.1670837402344
,5366824606,-117.70687579999999,34.1021086,POINT (-117.7068758 34.1021086),383.2924194335938
,5366824607,-117.7071663,34.1021114,POINT (-117.7071663 34.1021114),382.8797607421875
,5259515547,-117.7091752,34.1065588,POINT (-117.7091752 34.1065588),394.7174682617188
,5366824609,-117.7071605,34.1020364,POINT (-117.7071605 34.1020364),382.57177734375
,5366824610,-117.7072081,34.1023477,POINT (-117.7072081 34.1023477),383.7668151855469
,5259515549,-117.70921270000001,34.106717100000004,POINT (-117.7092127 34.1067171),395.7062377929688
,1337904804,-117.7100281,34.1054408,POINT (-117.7100281 34.1054408),390.0668640136719
,5259515548,-117.70918200000001,34.1061719,POINT (-117.709182 34.1061719),393.6706848144531
,5366824618,-117.70702490000001,34.102343,POINT (-117.7070249 34.102343),383.6867065429688
,5366824619,-117.70702299999999,34.1025075,POINT (-117.707023 34.1025075),384.1437377929688
,1634483882,-117.71255090000001,34.1053941,POINT (-117.7125509 34.1053941),386.888916015625
,5366824621,-117.70729920000001,34.102104499999996,POINT (-117.7072992 34.1021045),382.7164611816406
,5366824622,-117.7072969,34.1022716,POINT (-117.7072969 34.1022716),383.3341369628906
,5366824623,-117.7072976,34.102227,POINT (-117.7072976 34.102227),383.3293762207031
,5366824624,-117.707379,34.1020479,POINT (-117.707379 34.1020479),382.3122253417969
,5366824625,-117.70791000000001,34.1019285,POINT (-117.70791 34.1019285),381.642822265625
,5366824626,-117.7079463,34.102008700000006,POINT (-117.7079463 34.1020087),381.3152465820312
,5366824627,-117.70792639999999,34.101915999999996,POINT (-117.7079264 34.101916),381.3262634277344
,5366824628,-117.7080467,34.10191629999999,POINT (-117.7080467 34.1019163),380.92333984375
,5366824629,-117.7081812,34.10191629999999,POINT (-117.7081812 34.1019163),380.5567321777344
,5366824630,-117.7081987,34.1019275,POINT (-117.7081987 34.1019275),380.5933532714844
,5366824631,-117.70815,34.102009,POINT (-117.70815 34.102009),381.2650146484375
,5366824632,-117.7087577,34.102139,POINT (-117.7087577 34.102139),380.99755859375
,5366824633,-117.7087601,34.1020396,POINT (-117.7087601 34.1020396),380.398681640625
,5366824637,-117.7100291,34.10210479999999,POINT (-117.7100291 34.1021048),379.1528930664062
,5366824638,-117.7098832,34.10189129999999,POINT (-117.7098832 34.1018913),378.0878295898438
,5366824639,-117.70987759999998,34.1021025,POINT (-117.7098776 34.1021025),379.28662109375
,5366824640,-117.70930759999999,34.1033153,POINT (-117.7093076 34.1033153),382.9978637695312
,5366824641,-117.70898759999999,34.1033152,POINT (-117.7089876 34.1033152),384.1111450195312
,5366824646,-117.7089838,34.1031626,POINT (-117.7089838 34.1031626),383.9481201171875
,5366824647,-117.7093041,34.103163099999996,POINT (-117.7093041 34.1031631),382.4893798828125
,5366824650,-117.70885120000001,34.1041158,POINT (-117.7088512 34.1041158),386.8725280761719
,5366824651,-117.70885120000001,34.10425120000001,POINT (-117.7088512 34.1042512),387.8560180664062
,5366824652,-117.70837920000001,34.1041751,POINT (-117.7083792 34.1041751),387.3013000488281
,5366824653,-117.70885120000001,34.10418060000001,POINT (-117.7088512 34.1041806),387.5045776367188
,5366824654,-117.7090574,34.1042405,POINT (-117.7090574 34.1042405),387.2205200195312
,5366824658,-117.7093838,34.1041527,POINT (-117.7093838 34.1041527),386.5460205078125
,5366824665,-117.7101054,34.104177899999996,POINT (-117.7101054 34.1041779),386.4754333496094
,5366824666,-117.70938490000002,34.104042799999995,POINT (-117.7093849 34.1040428),386.3507995605469
,5366824667,-117.7101078,34.1039468,POINT (-117.7101078 34.1039468),385.4794921875
,5366824672,-117.70980949999999,34.1040284,POINT (-117.7098095 34.1040284),385.851318359375
,5366824673,-117.7110136,34.1045287,POINT (-117.7110136 34.1045287),386.3918762207031
,5366824674,-117.70995759999998,34.1046227,POINT (-117.7099576 34.1046227),387.8099060058594
,5366824675,-117.7100998,34.1046241,POINT (-117.7100998 34.1046241),387.5306396484375
,5366824676,-117.7090568,34.1043028,POINT (-117.7090568 34.1043028),387.4749755859375
,5366824677,-117.7094344,34.1043011,POINT (-117.7094344 34.1043011),386.8488464355469
,5366824678,-117.7094344,34.1041524,POINT (-117.7094344 34.1041524),386.4686584472656
,5366824680,-117.7094247,34.1045066,POINT (-117.7094247 34.1045066),387.4662170410156
,5366824681,-117.70943270000001,34.1043321,POINT (-117.7094327 34.1043321),387.0226745605469
,5366824682,-117.709475,34.1043324,POINT (-117.709475 34.1043324),387.218017578125
,5366824686,-117.7084269,34.104899100000004,POINT (-117.7084269 34.1048991),389.0465393066406
,5366824687,-117.70840700000001,34.1047954,POINT (-117.708407 34.1047954),388.7082824707031
stop,123361009,-117.71319,34.105393799999995,POINT (-117.71319 34.1053938),386.3191833496094
,5366824690,-117.7084189,34.104890000000005,POINT (-117.7084189 34.10489),389.0101013183594
,5366824691,-117.7082797,34.105026200000005,POINT (-117.7082797 34.1050262),390.3114013671875
,5366824692,-117.7083824,34.1042537,POINT (-117.7083824 34.1042537),387.4883728027344
,123361012,-117.71150890000001,34.1054549,POINT (-117.7115089 34.1054549),388.2269897460938
,5366824694,-117.7082924,34.104405299999996,POINT (-117.7082924 34.1044053),387.7428894042969
,5366824695,-117.70838859999999,34.1044048,POINT (-117.7083886 34.1044048),387.9857177734375
,5257252600,-117.70803190000001,34.1025617,POINT (-117.7080319 34.1025617),382.8370056152344
,123361014,-117.70931200000001,34.1054354,POINT (-117.709312 34.1054354),390.2157287597656
,5257252602,-117.70857360000001,34.1015189,POINT (-117.7085736 34.1015189),378.8688354492188
,5257252603,-117.7080412,34.102155200000006,POINT (-117.7080412 34.1021552),381.5468444824219
,123361018,-117.7071571,34.104821,POINT (-117.7071571 34.104821),391.1068725585938
,5257252605,-117.7084825,34.102023100000004,POINT (-117.7084825 34.1020231),380.6162109375
,5366824699,-117.7079629,34.1044064,POINT (-117.7079629 34.1044064),387.7384948730469
,5257252607,-117.7080446,34.102008700000006,POINT (-117.7080446 34.1020087),381.2786254882812
,5257252608,-117.7084847,34.1021375,POINT (-117.7084847 34.1021375),381.1230773925781
,5257252609,-117.7088767,34.1021397,POINT (-117.7088767 34.1021397),380.8778991699219
,5257252610,-117.7090189,34.1018277,POINT (-117.7090189 34.1018277),379.2267150878906
,5257252611,-117.709149,34.1020431,POINT (-117.709149 34.1020431),379.9346618652344
,5257252612,-117.709149,34.1020964,POINT (-117.709149 34.1020964),380.1058349609375
,5257252613,-117.70887809999999,34.1020942,POINT (-117.7088781 34.1020942),380.5414428710938
,5366824709,-117.7079631,34.1044597,POINT (-117.7079631 34.1044597),387.8602294921875
,5257252615,-117.70886200000001,34.102042,POINT (-117.708862 34.102042),380.3154602050781
,5366824712,-117.7077135,34.104462100000006,POINT (-117.7077135 34.1044621),388.7183227539062
,5257252617,-117.7092268,34.1020964,POINT (-117.7092268 34.1020964),379.9891052246094
,5366824713,-117.70771270000002,34.1044039,POINT (-117.7077127 34.1044039),388.5387268066406
,5366824708,-117.70754409999999,34.104463,POINT (-117.7075441 34.104463),388.5509338378906
,5257252620,-117.70955,34.1020975,POINT (-117.70955 34.1020975),379.701416015625
,1634823949,-117.70715600000001,34.1059136,POINT (-117.707156 34.1059136),394.8765869140625
,5366824714,-117.7036505,34.1056433,POINT (-117.7036505 34.1056433),398.5888977050781
,5366824717,-117.7036213,34.1058148,POINT (-117.7036213 34.1058148),399.5091552734375
,5366824719,-117.7035942,34.1058967,POINT (-117.7035942 34.1058967),399.9857788085938
,1634823953,-117.70715179999999,34.10615,POINT (-117.7071518 34.10615),395.8115844726562
,5366824718,-117.703581,34.10593660000001,POINT (-117.703581 34.1059366),399.5147705078125
,5366824722,-117.703722,34.1059972,POINT (-117.703722 34.1059972),399.1683959960938
,1634823951,-117.71143000000001,34.10621870000001,POINT (-117.71143 34.1062187),390.5096740722656
,5366824729,-117.70362069999999,34.106258700000005,POINT (-117.7036207 34.1062587),400.1933288574219
,2472965914,-117.7030888,34.0995394,POINT (-117.7030888 34.0995394),376.1857604980469
,5366824731,-117.70373319999999,34.106232899999995,POINT (-117.7037332 34.1062329),399.6848449707031
,5366824737,-117.70337430000001,34.1062758,POINT (-117.7033743 34.1062758),400.8753967285156
,1634823989,-117.7114303,34.1059668,POINT (-117.7114303 34.1059668),390.4262390136719
,5366824768,-117.7038376,34.1064891,POINT (-117.7038376 34.1064891),400.2950744628906
,5366824785,-117.70410990000002,34.106516,POINT (-117.7041099 34.106516),401.1471862792969
turning_circle,390037332,-117.71336000000001,34.100643299999994,POINT (-117.71336 34.1006433),372.5069885253906
,5366824792,-117.7041706,34.10652,POINT (-117.7041706 34.10652),401.7580871582031
stop,123012954,-117.71667450000001,34.10064379999999,POINT (-117.7166745 34.1006438),369.1964416503906
,123428698,-117.71318319999999,34.102617200000005,POINT (-117.7131832 34.1026172),377.8195495605469
,5366824796,-117.704348,34.1065455,POINT (-117.704348 34.1065455),401.6637268066406
,5258514274,-117.70359270000002,34.1058095,POINT (-117.7035927 34.1058095),399.7566833496094
,3695841127,-117.70378259999998,34.0995576,POINT (-117.7037826 34.0995576),375.6432800292969
,3695841136,-117.7033244,34.1012013,POINT (-117.7033244 34.1012013),381.7555541992188
,5258514295,-117.7031166,34.1053609,POINT (-117.7031166 34.1053609),397.2132263183594
,5258514296,-117.7033379,34.1053576,POINT (-117.7033379 34.1053576),396.9630737304688
,5258514297,-117.70443870000001,34.1049434,POINT (-117.7044387 34.1049434),394.1447143554688
,5258514298,-117.7053115,34.1044688,POINT (-117.7053115 34.1044688),391.6867065429688
,5258514305,-117.7053154,34.1048157,POINT (-117.7053154 34.1048157),394.4956970214844
,5258514308,-117.70534620000001,34.1048435,POINT (-117.7053462 34.1048435),394.5447082519531
,5258514310,-117.70531940000001,34.1048651,POINT (-117.7053194 34.1048651),394.58154296875
,5258514311,-117.70531940000001,34.1049426,POINT (-117.7053194 34.1049426),394.7467346191406
,5258514312,-117.70547990000001,34.104844,POINT (-117.7054799 34.104844),393.80712890625
,4803161994,-117.7071558,34.105833200000006,POINT (-117.7071558 34.1058332),394.6470642089844
,4803161995,-117.70589469999999,34.1058177,POINT (-117.7058947 34.1058177),396.1506652832031
,4803161997,-117.70667659999998,34.106086700000006,POINT (-117.7066766 34.1060867),395.7151184082031
